YEAR,MONTH,DATE,POS NO.,ITEM NO.,PRODUCT DESCRIPTION,SRP,UOM,CONVERTER,DISC,ORIG QTY,QTY UOM,PACK,KG,PCS,CURRENCY,AMOUNT,COMM RATE,NET SALES,SKU CATEGORY,AREA,KAM,CHAIN,BANNER,SKU number,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,,,,,
2024,APRIL,04/07/2024,POS24040700546,13,THE GOOD MEAT PORK STEAK,389.00,KGs,"x 1,000", ,305.00000,Gs,0.00000,0.30500,0.00000,PHP,118.65000,15%,100.85000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700547,2,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,815.00000,Gs,0.00000,0.81500,0.00000,PHP,308.89000,15%,262.55000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700562,3,THE GOOD MEAT PORK CUBES,409.00,KGs,"x 1,000", ,255.00000,Gs,0.00000,0.25500,0.00000,PHP,104.30000,15%,88.65000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK CUBES,PORK CUBES,PORK CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700562,4,THE GOOD MEAT SINIGANG CUT,279.00,KGs,"x 1,000", ,320.00000,Gs,0.00000,0.32000,0.00000,PHP,89.28000,15%,75.89000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700568,9,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,415.00000,Gs,0.00000,0.41500,0.00000,PHP,198.79000,15%,168.97000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700573,7,THE GOOD MEAT FARMER'S HAM 200G,155.00,PCS,x 1, ,1.00000,PCS,1.00000,0.20000,0.00000,PHP,155.00000,15%,131.75000,VAM,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,FARMER'S HAM,VAM,TGM
2024,APRIL,04/07/2024,POS24040700577,9,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,470.00000,Gs,0.00000,0.47000,0.00000,PHP,225.13000,15%,191.36000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700582,2,THE GOOD MEAT LEAN GROUND PORK,369.00,KGs,"x 1,000", ,495.00000,Gs,0.00000,0.49500,0.00000,PHP,182.66000,15%,155.26000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700588,2,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,253.98000,15%,215.88000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700589,2,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/07/2024,POS24040700598,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,510.00000,Gs,0.00000,0.51000,0.00000,PHP,126.99000,15%,107.94000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700604,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/07/2024,POS24040700608,1,THE GOOD MEAT BUTTERFLY CUT,389.00,KGs,"x 1,000", ,240.00000,Gs,0.00000,0.24000,0.00000,PHP,93.36000,15%,79.36000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BUTTERFLY CUT,BUTTERFLY CUT,BUTTERFLY CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700615,4,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,260.00000,Gs,0.00000,0.26000,0.00000,PHP,82.94000,15%,70.50000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700619,12,THE GOOD MEAT SMOKED BACON 400G,335.00,PCS,x 1, ,1.00000,PCS,1.00000,0.40000,0.00000,PHP,335.00000,15%,284.75000,VAM,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,SMOKED BACON,VAM,TGM
2024,APRIL,04/07/2024,POS24040700619,13,THE GOOD MEAT KASIM SOBL,355.00,KGs,"x 1,000", ,630.00000,Gs,0.00000,0.63000,0.00000,PHP,223.65000,15%,190.10000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700626,1,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,276.39000,15%,234.93000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700635,5,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,253.98000,15%,215.88000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700635,6,THE GOOD MEAT SINIGANG CUT,279.00,KGs,"x 1,000", ,855.00000,Gs,0.00000,0.85500,0.00000,PHP,238.55000,15%,202.76000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700640,1,THE GOOD MEAT KASIM SOBL,355.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,438.43000,15%,372.66000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700640,3,THE GOOD MEAT CHICKEN WHOLE,215.00,KGs,"x 1,000", ,2.00000,Gs,0.00000,0.00200,0.00000,PHP,522.45000,15%,444.08000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WHOLE,CHICKEN WHOLE,CHICKEN WHOLE,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700645,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/07/2024,POS24040700671,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,500.00000,Gs,0.00000,0.50000,0.00000,PHP,189.50000,15%,161.08000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700682,9,THE GOOD MEAT PORK STEAK,389.00,KGs,"x 1,000", ,305.00000,Gs,0.00000,0.30500,0.00000,PHP,118.65000,15%,100.85000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700682,10,THE GOOD MEAT TONKATSU SLICE,389.00,KGs,"x 1,000", ,260.00000,Gs,0.00000,0.26000,0.00000,PHP,101.14000,15%,85.97000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700682,11,THE GOOD MEAT PORKCHOP SLBL,409.00,KGs,"x 1,000", ,290.00000,Gs,0.00000,0.29000,0.00000,PHP,118.61000,15%,100.82000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORKCHOP SLBL,PORKCHOP SLBL,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700695,13,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/07/2024,POS24040700695,14,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,220.00000,Gs,0.00000,0.22000,0.00000,PHP,87.78000,15%,74.61000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700002,15,THE GOOD MEAT CHICKEN WHOLE,215.00,KGs,"x 1,000", ,2.00000,Gs,0.00000,0.00200,0.00000,PHP,522.45000,15%,444.08000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WHOLE,CHICKEN WHOLE,CHICKEN WHOLE,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700003,1,THE GOOD MEAT CUTLETS,409.00,KGs,"x 1,000", ,245.00000,Gs,0.00000,0.24500,0.00000,PHP,100.21000,15%,85.17000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK CUTLETS,PORK CUTLETS,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700004,1,THE GOOD MEAT LEAN GROUND PORK,369.00,KGs,"x 1,000", ,290.00000,Gs,0.00000,0.29000,0.00000,PHP,107.01000,15%,90.96000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700016,1,THE GOOD MEAT MARINATED BBQ PORKCHOP,409.00,KGs,"x 1,000", ,360.00000,Gs,0.00000,0.36000,0.00000,PHP,147.24000,15%,125.15000,RTC,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BBQ PORKCHOP,BBQ PORKCHOP,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,RTC,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700017,2,THE GOOD MEAT PORKCHOP SOBI,379.00,KGs,"x 1,000", ,500.00000,Gs,0.00000,0.50000,0.00000,PHP,189.50000,15%,161.08000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700023,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,325.00000,Gs,0.00000,0.32500,0.00000,PHP,80.93000,15%,68.79000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700023,2,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,345.00000,Gs,0.00000,0.34500,0.00000,PHP,110.06000,15%,93.55000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700024,1,THE GOOD MEAT GROUND ROUND BEEF,479.00,KGs,"x 1,000", ,210.00000,Gs,0.00000,0.21000,0.00000,PHP,100.59000,15%,85.50000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700029,2,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,749.64000,15%,637.19000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700030,1,THE GOOD MEAT CHICKEN WHOLE,215.00,KGs,"x 1,000", ,690.00000,Gs,0.00000,0.69000,0.00000,PHP,148.35000,15%,126.10000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WHOLE,CHICKEN WHOLE,CHICKEN WHOLE,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700034,1,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,514.93000,15%,437.69000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700034,2,THE GOOD MEAT CHICKEN WHOLE,215.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,264.45000,15%,224.78000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WHOLE,CHICKEN WHOLE,CHICKEN WHOLE,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700034,3,THE GOOD MEAT BEEF SUKIYAKI CUT,629.00,KGs,"x 1,000", ,545.00000,Gs,0.00000,0.54500,0.00000,PHP,342.81000,15%,291.38000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700037,1,THE GOOD MEAT SINIGANG CUT,279.00,KGs,"x 1,000", ,545.00000,Gs,0.00000,0.54500,0.00000,PHP,152.06000,15%,129.25000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700040,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,370.00000,Gs,0.00000,0.37000,0.00000,PHP,92.13000,15%,78.31000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700040,3,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/07/2024,POS24040700044,4,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,515.00000,Gs,0.00000,0.51500,0.00000,PHP,164.29000,15%,139.64000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700050,20,THE GOOD MEAT MARINATED PORK TAPA,439.00,KGs,"x 1,000", ,265.00000,Gs,0.00000,0.26500,0.00000,PHP,116.34000,15%,98.88000,RTC,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK TAPA,PORK TAPA,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,RTC,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700050,21,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,705.00000,Gs,0.00000,0.70500,0.00000,PHP,175.55000,15%,149.21000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700050,22,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,570.00000,Gs,0.00000,0.57000,0.00000,PHP,227.43000,15%,193.32000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700050,23,THE GOOD MEAT GROUND BEEF,389.00,KGs,"x 1,000", ,295.00000,Gs,0.00000,0.29500,0.00000,PHP,114.76000,15%,97.54000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700060,5,THE GOOD MEAT SINIGANG CUT,279.00,KGs,"x 1,000", ,515.00000,Gs,0.00000,0.51500,0.00000,PHP,143.69000,15%,122.13000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700060,6,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,640.00000,Gs,0.00000,0.64000,0.00000,PHP,159.36000,15%,135.46000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/07/2024,POS24040700060,7,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,490.00000,Gs,0.00000,0.49000,0.00000,PHP,156.31000,15%,132.86000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700061,6,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/07/2024,POS24040700063,1,THE GOOD MEAT PORK STEAK,389.00,KGs,"x 1,000", ,290.00000,Gs,0.00000,0.29000,0.00000,PHP,112.81000,15%,95.89000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/07/2024,POS24040700063,2,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,360.00000,Gs,0.00000,0.36000,0.00000,PHP,136.44000,15%,115.97000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
