YEAR,MONTH,DATE,CHAIN,Branch Code,Branch,SKU,Description,ORIG QTY,UOM,PACK,KG,PCS,Gross Sales,Comm Amount,Net Sales,SKU CATEGORY,AREA,KAM,SKU REPORT IDENTIFIER 1,UPC,BANNER,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,NET TAX,TAX,,,,,
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61732,TGM KASIM SOBL,4.55000,KG,0.00000,4.55000,0.00000,1597.98000,191.75600,1406.22400,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61733,TGM LEAN GROUND PORK,7.23000,KG,0.00000,7.23000,0.00000,2669.24000,320.30200,2348.93800,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61734,TGM LECHON KAWALI CUT,5.45000,KG,0.00000,5.45000,0.00000,2333.07000,279.96700,2053.10300,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM LECHON KAWALI CUT,LECHON KAWALI CUT,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61735,TGM MENUDO CUT,0.94000,KG,0.00000,0.94000,0.00000,364.58000,43.74900,320.83100,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61736,TGM PATA FRONT,3.29000,KG,0.00000,3.29000,0.00000,1077.01000,129.24000,947.77000,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PATA FRONT,PATA FRONT,PATA FRONT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61737,TGM PATA SLICED,0.82000,KG,0.00000,0.82000,0.00000,294.74000,35.36800,259.37200,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61744,TGM PORK LIVER,0.00000,KG,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORK LIVER,PORK LIVER,PORK LIVER,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61749,TGMT PORK SPARERIBS,8.16000,KG,0.00000,8.16000,0.00000,3516.09000,421.92600,3094.16400,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORK SPARERIBS,PORK SPARERIBS,RIB SHOULDER,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61755,TGM PORK STEAK,12.51000,KG,0.00000,12.51000,0.00000,4864.47200,583.73100,4280.74100,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61758,TGM PORKCHOP SOBI,2.39000,KG,0.00000,2.39000,0.00000,905.98000,108.71500,797.26500,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61759,TGM REGULAR GROUND PORK,1.35000,KG,0.00000,1.35000,0.00000,446.12000,53.53300,392.58700,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61760,TGM RIB SHOULDER,15.74000,KG,0.00000,15.74000,0.00000,5847.66800,701.71300,5145.95500,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM RIB SHOULDER,RIB SHOULDER,RIB SHOULDER,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61781,TGM SINIGANG CUT,2.50000,KG,0.00000,2.50000,0.00000,697.14000,83.65500,613.48500,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61786,TGM TENDERLOIN,0.81000,KG,0.00000,0.81000,0.00000,371.28000,44.55300,326.72700,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM PORK TENDERLOIN,PORK TENDERLOIN,PORK TENDERLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61787,TGM TONKATSU SLICE,2.92000,KG,0.00000,2.92000,0.00000,1144.44000,137.33000,1007.11000,PORK,SOUTH GMA,NORMS,PORK,355631_240408,PUREGOLD,TGM TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61820,TGM BEEF BRISKET,2.69000,KG,0.00000,2.69000,0.00000,1455.44000,174.65100,1280.78900,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61833,TGM BEEF CUBES,4.70000,KG,0.00000,4.70000,0.00000,2515.41000,301.84600,2213.56400,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61835,TGM BEEF KALITIRAN,1.08000,KG,0.00000,1.08000,0.00000,615.93000,73.91100,542.01900,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM BEEF KALITIRAN,BEEF KALITIRAN,BEEF KALITIRAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61842,TGM BEEF SIRLOIN,2.59000,KG,0.00000,2.59000,0.00000,1599.00000,191.87900,1407.12100,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61845,TGM BEEF SUKIYAKI CUT,1.12000,KG,0.00000,1.12000,0.00000,710.77000,85.29100,625.47900,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61848,TGM BEFF SHORTLOIN,0.27000,KG,0.00000,0.27000,0.00000,172.53000,20.70300,151.82700,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM BEFF SHORTLOIN,BEEF SHORTLOIN,BEEF SHORTLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61850,TGM BREAKFAST STEAK,1.46000,KG,0.00000,1.46000,0.00000,928.39800,111.40600,816.99200,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,101 SHW,PUREGOLD PRICE CLUB - SHAW,61852,TGM GROUND BEEF,11.08000,KG,0.00000,11.08000,0.00000,4248.12200,509.76400,3738.35800,BEEF,SOUTH GMA,NORMS,BEEF,355631_240408,PUREGOLD,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Mandaluyong,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,10008,TGM SPECIAL SHANGHAI MIX,0.25000,KG,0.00000,0.25000,0.00000,97.14000,11.65600,85.48400,RTC,GMA,ARGIE,RTC,355632_240408,PUREGOLD,TGM SPECIAL SHANGHAI MIX,SPECIAL SHANGHAI MIX,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,RTC,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61719,TGM ADOBO CUT,5.15000,KG,0.00000,5.15000,0.00000,1897.36000,227.68200,1669.67800,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61721,TGM BACON SLICE,6.03000,KG,0.00000,6.03000,0.00000,2988.02000,358.55800,2629.46200,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61722,TGM BELLY SOBI/BELLY SLICED,4.76000,KG,0.00000,4.76000,0.00000,2287.24000,274.46600,2012.77400,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61732,TGM KASIM SOBL,0.80000,KG,0.00000,0.80000,0.00000,275.04000,33.00400,242.03600,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61733,TGM LEAN GROUND PORK,0.24000,KG,0.00000,0.24000,0.00000,85.89000,10.30600,75.58400,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61735,TGM MENUDO CUT,6.93000,KG,0.00000,6.93000,0.00000,2669.55000,320.34300,2349.20700,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61737,TGM PATA SLICED,4.37000,KG,0.00000,4.37000,0.00000,1558.47000,187.01400,1371.45600,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61755,TGM PORK STEAK,2.62000,KG,0.00000,2.62000,0.00000,1002.46000,120.29400,882.16600,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61758,TGM PORKCHOP SOBI,4.07000,KG,0.00000,4.07000,0.00000,1537.90000,184.54400,1353.35600,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61781,TGM SINIGANG CUT,2.69000,KG,0.00000,2.69000,0.00000,722.61000,86.71200,635.89800,PORK,GMA,ARGIE,PORK,355632_240408,PUREGOLD,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61833,TGM BEEF CUBES,5.64000,KG,0.00000,5.64000,0.00000,3030.00000,363.59600,2666.40400,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61834,TGM GROUND ROUND,4.72000,KG,0.00000,4.72000,0.00000,2277.68000,273.31400,2004.36600,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61835,TGM BEEF KALITIRAN,0.82000,KG,0.00000,0.82000,0.00000,474.38000,56.92500,417.45500,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM BEEF KALITIRAN,BEEF KALITIRAN,BEEF KALITIRAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61840,TGM BEEF SHANK,3.92000,KG,0.00000,3.92000,0.00000,1931.88000,231.82400,1700.05600,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61841,TGM BEEF SHORT RIBS,0.63000,KG,0.00000,0.63000,0.00000,339.73000,40.76700,298.96300,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM BEEF SHORT RIBS,BEEF SHORT RIBS,BEEF SHORT RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61842,TGM BEEF SIRLOIN,0.57000,KG,0.00000,0.57000,0.00000,350.55000,42.06600,308.48400,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61844,TGM BEEF STROGANOFF,0.64000,KG,0.00000,0.64000,0.00000,418.61000,50.23300,368.37700,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM BEEF STROGANOFF,BEEF STROGANOFF,BEEF STROGANOFF,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61850,TGM BREAKFAST STEAK,4.15000,KG,0.00000,4.15000,0.00000,2602.81000,312.33500,2290.47500,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,111 CMW,PUREGOLD PRICE CLUB - COMMONWEALTH,61852,TGM GROUND BEEF,13.76000,KG,0.00000,13.76000,0.00000,5370.22000,644.41800,4725.80200,BEEF,GMA,ARGIE,BEEF,355632_240408,PUREGOLD,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,714 BBGJR,PUREGOLD JR - BALIBAGO,61755,TGM PORK STEAK,2.56000,KG,0.00000,2.56000,0.00000,998.95000,119.87200,879.07800,PORK,NORTH,BERT,PORK,355633_240408,PUREGOLD,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Angeles,Pampanga,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,714 BBGJR,PUREGOLD JR - BALIBAGO,61762,TGM SAMGYUPSAL SLICE,0.25000,KG,0.00000,0.25000,0.00000,124.16000,14.89900,109.26100,PORK,NORTH,BERT,PORK,355633_240408,PUREGOLD,TGM PORK SAMGYUPSAL SLICE,PORK SAMGYUPSAL SLICE,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Angeles,Pampanga,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,714 BBGJR,PUREGOLD JR - BALIBAGO,61833,TGM BEEF CUBES,0.52000,KG,0.00000,0.52000,0.00000,283.51000,34.02100,249.48900,BEEF,NORTH,BERT,BEEF,355633_240408,PUREGOLD,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Angeles,Pampanga,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,714 BBGJR,PUREGOLD JR - BALIBAGO,61840,TGM BEEF SHANK,1.52000,KG,0.00000,1.52000,0.00000,752.40000,90.28800,662.11200,BEEF,NORTH,BERT,BEEF,355633_240408,PUREGOLD,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Angeles,Pampanga,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,714 BBGJR,PUREGOLD JR - BALIBAGO,61844,TGM BEEF STROGANOFF,2.04000,KG,0.00000,2.04000,0.00000,1260.36000,151.24300,1109.11700,BEEF,NORTH,BERT,BEEF,355633_240408,PUREGOLD,TGM BEEF STROGANOFF,BEEF STROGANOFF,BEEF STROGANOFF,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Angeles,Pampanga,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,714 BBGJR,PUREGOLD JR - BALIBAGO,61850,TGM BREAKFAST STEAK,0.73000,KG,0.00000,0.73000,0.00000,464.20000,55.70300,408.49700,BEEF,NORTH,BERT,BEEF,355633_240408,PUREGOLD,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Angeles,Pampanga,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,714 BBGJR,PUREGOLD JR - BALIBAGO,61852,TGM GROUND BEEF,8.04000,KG,0.00000,8.04000,0.00000,3116.65000,373.98900,2742.66100,BEEF,NORTH,BERT,BEEF,355633_240408,PUREGOLD,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Angeles,Pampanga,BEEF,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,268 PORJR,PUREGOLD JR - PORAC,61720,TGM BABY BACK RIBS,3.37000,KG,0.00000,3.37000,0.00000,1472.73000,176.72600,1296.00400,PORK,NORTH,BERT,PORK,355634_240408,PUREGOLD,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Porac,Pampanga,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,268 PORJR,PUREGOLD JR - PORAC,61732,TGM KASIM SOBL,3.19000,KG,0.00000,3.19000,0.00000,1121.67000,134.59900,987.07100,PORK,NORTH,BERT,PORK,355634_240408,PUREGOLD,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Porac,Pampanga,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,268 PORJR,PUREGOLD JR - PORAC,61744,TGM PORK LIVER,1.33000,KG,0.00000,1.33000,0.00000,294.80000,35.37400,259.42600,PORK,NORTH,BERT,PORK,355634_240408,PUREGOLD,TGM PORK LIVER,PORK LIVER,PORK LIVER,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Porac,Pampanga,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,268 PORJR,PUREGOLD JR - PORAC,61755,TGM PORK STEAK,6.21000,KG,0.00000,6.21000,0.00000,2410.06000,289.20500,2120.85500,PORK,NORTH,BERT,PORK,355634_240408,PUREGOLD,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Porac,Pampanga,PORK,SHOWCASE,TGM
2024,APR,APR 1 TO 7,PUREGOLD,268 PORJR,PUREGOLD JR - PORAC,61758,TGM PORKCHOP SOBI,0.82000,KG,0.00000,0.82000,0.00000,312.68000,37.52100,275.15900,PORK,NORTH,BERT,PORK,355634_240408,PUREGOLD,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,0.00000,0.00000,Porac,Pampanga,PORK,SHOWCASE,TGM
