,1,Sales Liquidation By SKU,Report  Date: 01-04-2024 03:04,,,,,,,
21862,TGM - PORKCHOP BONELESS - KILO,13-Mar-24,13-Mar-24,KG,1.05,88,418.95,368.68,0,368.68  
21866,TGM - PORK ADOBO CUT - KILO,13-Mar-24,13-Mar-24,KG,0.58,88,189.18,166.48,0,166.48  
21825,TGM - GROUND BEEF - KILO,14-Mar-24,14-Mar-24,KG,2.81,88,"1,035.05",910.84,0,910.84  
21837,TGM - PORK SINIGANG CUT - KILO,14-Mar-24,14-Mar-24,KG,2.9,88,727.34,640.06,0,640.06  
21838,TGM - PORK MENUDO CUT - KILO,14-Mar-24,14-Mar-24,KG,1.06,88,348.74,306.89,0,306.89  
21841,TGM - LEAN GROUND PORK - KILO,14-Mar-24,14-Mar-24,KG,0.32,88,87.89,77.34,0,77.34  
21843,TGM - PORK STEAK - KILO,14-Mar-24,14-Mar-24,KG,0.57,88,191.54,168.56,0,168.56  
21844,TGM - PORK BABY BACK RIBS - KILO,14-Mar-24,14-Mar-24,KG,1.73,88,772.29,679.62,0,679.62  
21851,TGM - PORK LIVER - KILO,14-Mar-24,14-Mar-24,KG,0.13,88,24.58,21.63,0,21.63  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,14-Mar-24,14-Mar-24,KG,0.41,88,153.5,135.08,0,135.08  
21897,TGM - BEEF SUKIYAKI CUT - KILO,14-Mar-24,14-Mar-24,KG,0.52,88,321.97,283.33,0,283.33  
21901,TGM - OX TRIPE - KILO,14-Mar-24,14-Mar-24,KG,0.52,88,128.24,112.85,0,112.85  
21920,TGM - BEEF SUKIYAKI - KILO,14-Mar-24,14-Mar-24,KG,0.57,86,337.62,290.35,0,290.35  
21825,TGM - GROUND BEEF - KILO,15-Mar-24,15-Mar-24,KG,0.41,88,151.29,133.14,0,133.14  
21834,TGM - REGULAR GROUND PORK - KILO,15-Mar-24,15-Mar-24,KG,1.3,88,361.31,317.95,0,317.95  
21837,TGM - PORK SINIGANG CUT - KILO,15-Mar-24,15-Mar-24,KG,2.44,88,631.96,556.12,0,556.12  
21838,TGM - PORK MENUDO CUT - KILO,15-Mar-24,15-Mar-24,KG,0.96,88,314.2,276.5,0,276.50  
21841,TGM - LEAN GROUND PORK - KILO,15-Mar-24,15-Mar-24,KG,0.79,88,219.02,192.74,0,192.74  
21843,TGM - PORK STEAK - KILO,15-Mar-24,15-Mar-24,KG,1.5,88,498.09,438.32,0,438.32  
21846,TGM - PORK RIB SHOULDER - KILO,15-Mar-24,15-Mar-24,KG,1.41,88,534.39,470.26,0,470.26  
21848,TGM - PORK BUTTERFLY CUT - KILO,15-Mar-24,15-Mar-24,KG,0.58,88,212.18,186.72,0,186.72  
21862,TGM - PORKCHOP BONELESS - KILO,15-Mar-24,15-Mar-24,KG,0.45,88,177.56,156.25,0,156.25  
21866,TGM - PORK ADOBO CUT - KILO,15-Mar-24,15-Mar-24,KG,0.6,88,195.76,172.27,0,172.27  
21871,TGM - BEEF CUBES - KILO,15-Mar-24,15-Mar-24,KG,0.35,88,185.15,162.93,0,162.93  
21892,TGM - BEEF BREAKFAST STEAK - KILO,15-Mar-24,15-Mar-24,KG,0.55,88,337.36,296.88,0,296.88  
21901,TGM - OX TRIPE - KILO,15-Mar-24,15-Mar-24,KG,0.8,88,199.2,175.3,0,175.30  
21825,TGM - GROUND BEEF - KILO,16-Mar-24,16-Mar-24,KG,1.94,88,712.18,626.72,0,626.72  
21826,TGM - PORKCHOP SOBI - KILO,16-Mar-24,16-Mar-24,KG,2.36,88,847.24,745.57,0,745.57  
21828,TGM - PORK MARINATED BELLY - KILO,16-Mar-24,16-Mar-24,KG,0.49,88,237.17,186.35,22.36,208.71  
21834,TGM - REGULAR GROUND PORK - KILO,16-Mar-24,16-Mar-24,KG,0.51,88,142.29,125.22,0,125.22  
21841,TGM - LEAN GROUND PORK - KILO,16-Mar-24,16-Mar-24,KG,1.35,88,375.26,330.23,0,330.23  
21843,TGM - PORK STEAK - KILO,16-Mar-24,16-Mar-24,KG,1.54,88,518.68,456.44,0,456.44  
21851,TGM - PORK LIVER - KILO,16-Mar-24,16-Mar-24,KG,0.76,88,151.24,133.09,0,133.09  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,16-Mar-24,16-Mar-24,KG,0.36,88,134.55,118.4,0,118.40  
21857,TGM - PORK SUKIYAKI CUT - KILO,16-Mar-24,16-Mar-24,KG,0.58,88,237.22,208.75,0,208.75  
21862,TGM - PORKCHOP BONELESS - KILO,16-Mar-24,16-Mar-24,KG,1.5,88,596.51,524.93,0,524.93  
21866,TGM - PORK ADOBO CUT - KILO,16-Mar-24,16-Mar-24,KG,5.41,88,"1,778.25","1,564.86",0,"1,564.86  "
21870,TGM - KASIM SOBL - KILO,16-Mar-24,16-Mar-24,KG,0.43,88,150.07,132.06,0,132.06  
21871,TGM - BEEF CUBES - KILO,16-Mar-24,16-Mar-24,KG,1.04,88,547.52,481.82,0,481.82  
21920,TGM - BEEF SUKIYAKI - KILO,16-Mar-24,16-Mar-24,KG,0.55,86,342.81,294.82,0,294.82  
21825,TGM - GROUND BEEF - KILO,17-Mar-24,17-Mar-24,KG,1.79,88,658.67,579.63,0,579.63  
21828,TGM - PORK MARINATED BELLY - KILO,17-Mar-24,17-Mar-24,KG,0.47,88,227.39,178.66,21.44,200.10  
21834,TGM - REGULAR GROUND PORK - KILO,17-Mar-24,17-Mar-24,KG,0.24,88,66.96,58.92,0,58.92  
21837,TGM - PORK SINIGANG CUT - KILO,17-Mar-24,17-Mar-24,KG,0.57,88,139.02,122.34,0,122.34  
21838,TGM - PORK MENUDO CUT - KILO,17-Mar-24,17-Mar-24,KG,3.34,88,"1,097.22",965.55,0,965.55  
21843,TGM - PORK STEAK - KILO,17-Mar-24,17-Mar-24,KG,4.1,88,"1,365.16","1,201.34",0,"1,201.34  "
21854,TGM - PORK PORKCHOP SKINLESS - KILO,17-Mar-24,17-Mar-24,KG,1.47,88,557.13,490.27,0,490.27  
21857,TGM - PORK SUKIYAKI CUT - KILO,17-Mar-24,17-Mar-24,KG,0.89,88,343.87,302.61,0,302.61  
21859,TGM - PORK BACON SLICE - KILO,17-Mar-24,17-Mar-24,KG,0.33,88,154.77,136.2,0,136.20  
21862,TGM - PORKCHOP BONELESS - KILO,17-Mar-24,17-Mar-24,KG,1.09,88,432.92,380.97,0,380.97  
21866,TGM - PORK ADOBO CUT - KILO,17-Mar-24,17-Mar-24,KG,1.64,88,539.56,474.81,0,474.81  
21892,TGM - BEEF BREAKFAST STEAK - KILO,17-Mar-24,17-Mar-24,KG,0.45,88,275.46,242.4,0,242.40  
21920,TGM - BEEF SUKIYAKI - KILO,17-Mar-24,17-Mar-24,KG,1.3,86,808.28,695.12,0,695.12  
21825,TGM - GROUND BEEF - KILO,18-Mar-24,18-Mar-24,KG,1.01,88,370.85,326.35,0,326.35  
21826,TGM - PORKCHOP SOBI - KILO,18-Mar-24,18-Mar-24,KG,0.69,88,233.62,205.59,0,205.59  
21832,TGM - PORK BELLY SOBI - KILO,18-Mar-24,18-Mar-24,KG,0.26,88,114.14,100.44,0,100.44  
21834,TGM - REGULAR GROUND PORK - KILO,18-Mar-24,18-Mar-24,KG,1.83,88,509.18,448.08,0,448.08  
21843,TGM - PORK STEAK - KILO,18-Mar-24,18-Mar-24,KG,0.44,88,141.74,124.73,0,124.73  
21844,TGM - PORK BABY BACK RIBS - KILO,18-Mar-24,18-Mar-24,KG,1.75,88,785.75,691.46,0,691.46  
21846,TGM - PORK RIB SHOULDER - KILO,18-Mar-24,18-Mar-24,KG,1.97,88,744.74,655.37,0,655.37  
21851,TGM - PORK LIVER - KILO,18-Mar-24,18-Mar-24,KG,1.4,88,278.6,245.17,0,245.17  
21859,TGM - PORK BACON SLICE - KILO,18-Mar-24,18-Mar-24,KG,0.41,88,189.95,167.16,0,167.16  
21865,TGM - PORK SAMGYEOPSAL - KILO,18-Mar-24,18-Mar-24,KG,0.38,88,178.22,156.83,0,156.83  
21866,TGM - PORK ADOBO CUT - KILO,18-Mar-24,18-Mar-24,KG,1.39,88,454.03,399.55,0,399.55  
21868,TGM - KASIM SLBL - KILO,18-Mar-24,18-Mar-24,KG,0.48,88,151.53,133.35,0,133.35  
21871,TGM - BEEF CUBES - KILO,18-Mar-24,18-Mar-24,KG,0.68,88,341.73,300.72,0,300.72  
21890,TGM - BEEF MECHADO - KILO,18-Mar-24,18-Mar-24,KG,1.71,88,921.69,811.09,0,811.09  
21920,TGM - BEEF SUKIYAKI - KILO,18-Mar-24,18-Mar-24,KG,1.39,86,862.05,741.36,0,741.36  
21825,TGM - GROUND BEEF - KILO,19-Mar-24,19-Mar-24,KG,0.33,88,119.93,105.54,0,105.54  
21828,TGM - PORK MARINATED BELLY - KILO,19-Mar-24,19-Mar-24,KG,0.97,88,471.89,370.77,44.49,415.26  
21834,TGM - REGULAR GROUND PORK - KILO,19-Mar-24,19-Mar-24,KG,0.19,88,51.62,45.43,0,45.43  
21838,TGM - PORK MENUDO CUT - KILO,19-Mar-24,19-Mar-24,KG,1.01,88,330.65,290.97,0,290.97  
21841,TGM - LEAN GROUND PORK - KILO,19-Mar-24,19-Mar-24,KG,0.43,88,118.58,104.35,0,104.35  
21843,TGM - PORK STEAK - KILO,19-Mar-24,19-Mar-24,KG,3.42,88,"1,124.65",989.69,0,989.69  
21844,TGM - PORK BABY BACK RIBS - KILO,19-Mar-24,19-Mar-24,KG,3.05,88,"1,345.88","1,184.37",0,"1,184.37  "
21878,TGM - BEEF KALITIRAN - KILO,19-Mar-24,19-Mar-24,KG,0.86,88,473.04,416.28,0,416.28  
21881,TGM - BEEF BRISKET BL - KILO,19-Mar-24,19-Mar-24,KG,0.41,88,218.3,192.1,0,192.10  
21890,TGM - BEEF MECHADO - KILO,19-Mar-24,19-Mar-24,KG,1.06,88,568.65,500.41,0,500.41  
21892,TGM - BEEF BREAKFAST STEAK - KILO,19-Mar-24,19-Mar-24,KG,0.35,88,213.56,187.93,0,187.93  
21921,TGM - PORK LECHON KAWALI - KILO,19-Mar-24,19-Mar-24,KG,0.92,86,365.09,313.98,0,313.98  
104086256,TGM - BEEF SAMGYUPSAL 500G - PACK,20-Mar-24,20-Mar-24,EA,1,88,375,330,0,330.00  
21825,TGM - GROUND BEEF - KILO,20-Mar-24,20-Mar-24,KG,1.56,88,564.39,496.66,0,496.66  
21832,TGM - PORK BELLY SOBI - KILO,20-Mar-24,20-Mar-24,KG,1.12,88,491.68,432.68,0,432.68  
21834,TGM - REGULAR GROUND PORK - KILO,20-Mar-24,20-Mar-24,KG,2.46,88,683.56,601.53,0,601.53  
21837,TGM - PORK SINIGANG CUT - KILO,20-Mar-24,20-Mar-24,KG,0.93,88,240.87,211.97,0,211.97  
21838,TGM - PORK MENUDO CUT - KILO,20-Mar-24,20-Mar-24,KG,0.64,88,208.92,183.85,0,183.85  
21841,TGM - LEAN GROUND PORK - KILO,20-Mar-24,20-Mar-24,KG,0.34,88,94.86,83.48,0,83.48  
21843,TGM - PORK STEAK - KILO,20-Mar-24,20-Mar-24,KG,1.35,88,452.58,398.27,0,398.27  
21844,TGM - PORK BABY BACK RIBS - KILO,20-Mar-24,20-Mar-24,KG,4.27,88,"1,912.75","1,683.22",0,"1,683.22  "
21846,TGM - PORK RIB SHOULDER - KILO,20-Mar-24,20-Mar-24,KG,0.53,88,190.83,167.93,0,167.93  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,20-Mar-24,20-Mar-24,KG,0.78,88,295.62,260.15,0,260.15  
21857,TGM - PORK SUKIYAKI CUT - KILO,20-Mar-24,20-Mar-24,KG,0.51,88,239.19,210.49,0,210.49  
21859,TGM - PORK BACON SLICE - KILO,20-Mar-24,20-Mar-24,KG,0.99,88,464.31,408.59,0,408.59  
21862,TGM - PORKCHOP BONELESS - KILO,20-Mar-24,20-Mar-24,KG,0.35,88,139.65,122.89,0,122.89  
21865,TGM - PORK SAMGYEOPSAL - KILO,20-Mar-24,20-Mar-24,KG,0.32,88,150.08,132.07,0,132.07  
21866,TGM - PORK ADOBO CUT - KILO,20-Mar-24,20-Mar-24,KG,1.56,88,513.24,451.65,0,451.65  
21871,TGM - BEEF CUBES - KILO,20-Mar-24,20-Mar-24,KG,1.15,88,608.35,535.35,0,535.35  
21892,TGM - BEEF BREAKFAST STEAK - KILO,20-Mar-24,20-Mar-24,KG,0.53,88,328.07,288.7,0,288.70  
21920,TGM - BEEF SUKIYAKI - KILO,20-Mar-24,20-Mar-24,KG,1.89,86,"1,179.39","1,014.28",0,"1,014.28  "
21825,TGM - GROUND BEEF - KILO,21-Mar-24,21-Mar-24,KG,1.33,88,470.39,413.94,0,413.94  
21828,TGM - PORK MARINATED BELLY - KILO,21-Mar-24,21-Mar-24,KG,0.48,88,234.72,184.42,22.13,206.55  
21834,TGM - REGULAR GROUND PORK - KILO,21-Mar-24,21-Mar-24,KG,0.35,88,97.65,85.93,0,85.93  
21838,TGM - PORK MENUDO CUT - KILO,21-Mar-24,21-Mar-24,KG,0.51,88,167.79,147.66,0,147.66  
21843,TGM - PORK STEAK - KILO,21-Mar-24,21-Mar-24,KG,1.38,88,466.13,410.19,0,410.19  
21844,TGM - PORK BABY BACK RIBS - KILO,21-Mar-24,21-Mar-24,KG,1.75,88,785.75,691.46,0,691.46  
21859,TGM - PORK BACON SLICE - KILO,21-Mar-24,21-Mar-24,KG,1.46,88,682.4,600.51,0,600.51  
21862,TGM - PORKCHOP BONELESS - KILO,21-Mar-24,21-Mar-24,KG,0.65,88,259.35,228.23,0,228.23  
21866,TGM - PORK ADOBO CUT - KILO,21-Mar-24,21-Mar-24,KG,0.94,88,309.26,272.15,0,272.15  
21870,TGM - KASIM SOBL - KILO,21-Mar-24,21-Mar-24,KG,0.71,88,233.75,205.7,0,205.70  
21871,TGM - BEEF CUBES - KILO,21-Mar-24,21-Mar-24,KG,0.53,88,277.73,244.4,0,244.40  
21873,TGM - BEEF SIRLOIN - KILO,21-Mar-24,21-Mar-24,KG,1.76,88,"1,124.64",989.68,0,989.68  
21832,TGM - PORK BELLY SOBI - KILO,22-Mar-24,22-Mar-24,KG,0.6,88,261.21,229.86,0,229.86  
21834,TGM - REGULAR GROUND PORK - KILO,22-Mar-24,22-Mar-24,KG,1,88,279,245.52,0,245.52  
21837,TGM - PORK SINIGANG CUT - KILO,22-Mar-24,22-Mar-24,KG,1.11,88,287.49,252.99,0,252.99  
21838,TGM - PORK MENUDO CUT - KILO,22-Mar-24,22-Mar-24,KG,1.34,88,435.27,383.04,0,383.04  
21839,TGM - PATA SLICED - KILO,22-Mar-24,22-Mar-24,KG,0.99,88,356.45,313.68,0,313.68  
21841,TGM - LEAN GROUND PORK - KILO,22-Mar-24,22-Mar-24,KG,1.58,88,439.43,386.7,0,386.70  
21843,TGM - PORK STEAK - KILO,22-Mar-24,22-Mar-24,KG,4.04,88,"1,314.91","1,157.12",0,"1,157.12  "
21844,TGM - PORK BABY BACK RIBS - KILO,22-Mar-24,22-Mar-24,KG,3.61,88,"1,618.65","1,424.41",0,"1,424.41  "
21854,TGM - PORK PORKCHOP SKINLESS - KILO,22-Mar-24,22-Mar-24,KG,3.23,88,"1,207.69","1,062.77",0,"1,062.77  "
21855,TGM - PORK TENDERLOIN - KILO,22-Mar-24,22-Mar-24,KG,0.88,88,401.63,353.43,0,353.43  
21857,TGM - PORK SUKIYAKI CUT - KILO,22-Mar-24,22-Mar-24,KG,0.66,88,309.54,272.4,0,272.40  
21859,TGM - PORK BACON SLICE - KILO,22-Mar-24,22-Mar-24,KG,0.45,88,208.71,183.66,0,183.66  
21862,TGM - PORKCHOP BONELESS - KILO,22-Mar-24,22-Mar-24,KG,0.92,88,348.73,306.88,0,306.88  
21866,TGM - PORK ADOBO CUT - KILO,22-Mar-24,22-Mar-24,KG,1.64,88,537.92,473.37,0,473.37  
21869,TGM - PIGUE SOBL - KILO,22-Mar-24,22-Mar-24,KG,1.9,88,661.36,582,0,582.00  
21878,TGM - BEEF KALITIRAN - KILO,22-Mar-24,22-Mar-24,KG,1.27,88,735.33,647.09,0,647.09  
21892,TGM - BEEF BREAKFAST STEAK - KILO,22-Mar-24,22-Mar-24,KG,0.29,88,170.53,150.07,0,150.07  
21920,TGM - BEEF SUKIYAKI - KILO,22-Mar-24,22-Mar-24,KG,1.33,86,830.29,714.05,0,714.05  
21825,TGM - GROUND BEEF - KILO,23-Mar-24,23-Mar-24,KG,1.29,88,474.17,417.27,0,417.27  
21832,TGM - PORK BELLY SOBI - KILO,23-Mar-24,23-Mar-24,KG,0.83,88,359.99,316.79,0,316.79  
21834,TGM - REGULAR GROUND PORK - KILO,23-Mar-24,23-Mar-24,KG,0.85,88,228.65,201.21,0,201.21  
21837,TGM - PORK SINIGANG CUT - KILO,23-Mar-24,23-Mar-24,KG,2.21,88,554.72,488.15,0,488.15  
21843,TGM - PORK STEAK - KILO,23-Mar-24,23-Mar-24,KG,2.32,88,755.8,665.1,0,665.10  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,23-Mar-24,23-Mar-24,KG,1.13,88,428.27,376.88,0,376.88  
21862,TGM - PORKCHOP BONELESS - KILO,23-Mar-24,23-Mar-24,KG,1.74,88,694.26,610.95,0,610.95  
21866,TGM - PORK ADOBO CUT - KILO,23-Mar-24,23-Mar-24,KG,1.06,88,347.1,305.45,0,305.45  
21873,TGM - BEEF SIRLOIN - KILO,23-Mar-24,23-Mar-24,KG,2.18,88,"1,345.84","1,184.34",0,"1,184.34  "
21832,TGM - PORK BELLY SOBI - KILO,24-Mar-24,24-Mar-24,KG,1.98,88,867.03,762.99,0,762.99  
21834,TGM - REGULAR GROUND PORK - KILO,24-Mar-24,24-Mar-24,KG,1.63,88,451.99,397.75,0,397.75  
21837,TGM - PORK SINIGANG CUT - KILO,24-Mar-24,24-Mar-24,KG,1,88,257.71,226.78,0,226.78  
21838,TGM - PORK MENUDO CUT - KILO,24-Mar-24,24-Mar-24,KG,2.07,88,679.39,597.86,0,597.86  
21843,TGM - PORK STEAK - KILO,24-Mar-24,24-Mar-24,KG,1.12,88,368.24,324.05,0,324.05  
21844,TGM - PORK BABY BACK RIBS - KILO,24-Mar-24,24-Mar-24,KG,2.12,88,947.4,833.71,0,833.71  
21846,TGM - PORK RIB SHOULDER - KILO,24-Mar-24,24-Mar-24,KG,0.9,88,339.21,298.5,0,298.50  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,24-Mar-24,24-Mar-24,KG,3.29,88,"1,233.38","1,085.37",0,"1,085.37  "
21857,TGM - PORK SUKIYAKI CUT - KILO,24-Mar-24,24-Mar-24,KG,0.78,88,354.35,311.83,0,311.83  
21859,TGM - PORK BACON SLICE - KILO,24-Mar-24,24-Mar-24,KG,0.41,88,192.29,169.22,0,169.22  
21862,TGM - PORKCHOP BONELESS - KILO,24-Mar-24,24-Mar-24,KG,1.01,88,402.99,354.63,0,354.63  
21866,TGM - PORK ADOBO CUT - KILO,24-Mar-24,24-Mar-24,KG,4.53,88,"1,450.99","1,276.87",0,"1,276.87  "
21878,TGM - BEEF KALITIRAN - KILO,24-Mar-24,24-Mar-24,KG,0.57,88,327.14,287.88,0,287.88  
21892,TGM - BEEF BREAKFAST STEAK - KILO,24-Mar-24,24-Mar-24,KG,0.52,88,321.88,283.25,0,283.25  
21893,TGM - BEEF STROGANOFF - KILO,24-Mar-24,24-Mar-24,KG,0.72,88,452.88,398.53,0,398.53  
21920,TGM - BEEF SUKIYAKI - KILO,24-Mar-24,24-Mar-24,KG,0.3,86,188.7,162.28,0,162.28  
21921,TGM - PORK LECHON KAWALI - KILO,24-Mar-24,24-Mar-24,KG,1.54,86,614.46,528.44,0,528.44  
104086242,TGM - BELLY SKIN ON BONE IN 500G - PACK,25-Mar-24,25-Mar-24,EA,1,88,237.5,209,0,209.00  
104086246,TGM - MENUDO CUT 500G - PACK,25-Mar-24,25-Mar-24,EA,2,88,361,317.68,0,317.68  
21832,TGM - PORK BELLY SOBI - KILO,25-Mar-24,25-Mar-24,KG,0.53,88,232.67,204.75,0,204.75  
21834,TGM - REGULAR GROUND PORK - KILO,25-Mar-24,25-Mar-24,KG,2.22,88,618,543.84,0,543.84  
21841,TGM - LEAN GROUND PORK - KILO,25-Mar-24,25-Mar-24,KG,0.76,88,212.04,186.6,0,186.60  
21843,TGM - PORK STEAK - KILO,25-Mar-24,25-Mar-24,KG,3.37,88,"1,123.29",988.5,0,988.50  
21844,TGM - PORK BABY BACK RIBS - KILO,25-Mar-24,25-Mar-24,KG,1.93,88,864.33,760.61,0,760.61  
21846,TGM - PORK RIB SHOULDER - KILO,25-Mar-24,25-Mar-24,KG,0.9,88,322.25,283.58,0,283.58  
21851,TGM - PORK LIVER - KILO,25-Mar-24,25-Mar-24,KG,1.44,88,285.57,251.3,0,251.30  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,25-Mar-24,25-Mar-24,KG,1.66,88,616.17,542.23,0,542.23  
21859,TGM - PORK BACON SLICE - KILO,25-Mar-24,25-Mar-24,KG,0.7,88,325.96,286.84,0,286.84  
21862,TGM - PORKCHOP BONELESS - KILO,25-Mar-24,25-Mar-24,KG,1.42,88,560.61,493.34,0,493.34  
21866,TGM - PORK ADOBO CUT - KILO,25-Mar-24,25-Mar-24,KG,0.75,88,245.11,215.7,0,215.70  
21920,TGM - BEEF SUKIYAKI - KILO,25-Mar-24,25-Mar-24,KG,1.64,86,"1,022.14",879.04,0,879.04  
21825,TGM - GROUND BEEF - KILO,26-Mar-24,26-Mar-24,KG,0.56,88,196.31,172.75,0,172.75  
21826,TGM - PORKCHOP SOBI - KILO,26-Mar-24,26-Mar-24,KG,1.1,88,394.9,347.51,0,347.51  
21828,TGM - PORK MARINATED BELLY - KILO,26-Mar-24,26-Mar-24,KG,0.48,88,232.28,182.51,21.9,204.41  
21832,TGM - PORK BELLY SOBI - KILO,26-Mar-24,26-Mar-24,KG,0.71,88,307.31,270.43,0,270.43  
21834,TGM - REGULAR GROUND PORK - KILO,26-Mar-24,26-Mar-24,KG,0.3,88,82.31,72.43,0,72.43  
21837,TGM - PORK SINIGANG CUT - KILO,26-Mar-24,26-Mar-24,KG,0.97,88,251.23,221.08,0,221.08  
21838,TGM - PORK MENUDO CUT - KILO,26-Mar-24,26-Mar-24,KG,0.22,88,68.76,60.51,0,60.51  
21843,TGM - PORK STEAK - KILO,26-Mar-24,26-Mar-24,KG,1.29,88,422.66,371.94,0,371.94  
21844,TGM - PORK BABY BACK RIBS - KILO,26-Mar-24,26-Mar-24,KG,3.56,88,"1,578.01","1,388.65",0,"1,388.65  "
21851,TGM - PORK LIVER - KILO,26-Mar-24,26-Mar-24,KG,1.3,88,256.72,225.91,0,225.91  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,26-Mar-24,26-Mar-24,KG,0.47,88,176.24,155.09,0,155.09  
21859,TGM - PORK BACON SLICE - KILO,26-Mar-24,26-Mar-24,KG,1.34,88,623.78,548.93,0,548.93  
21862,TGM - PORKCHOP BONELESS - KILO,26-Mar-24,26-Mar-24,KG,1,88,399,351.12,0,351.12  
21866,TGM - PORK ADOBO CUT - KILO,26-Mar-24,26-Mar-24,KG,2.85,88,934.37,822.25,0,822.25  
21869,TGM - PIGUE SOBL - KILO,26-Mar-24,26-Mar-24,KG,2.05,88,695.56,612.09,0,612.09  
21893,TGM - BEEF STROGANOFF - KILO,26-Mar-24,26-Mar-24,KG,0.29,88,182.41,160.52,0,160.52  
21920,TGM - BEEF SUKIYAKI - KILO,26-Mar-24,26-Mar-24,KG,0.59,86,367.97,316.45,0,316.45  
21825,TGM - GROUND BEEF - KILO,27-Mar-24,27-Mar-24,KG,1.96,88,721.4,634.83,0,634.83  
21828,TGM - PORK MARINATED BELLY - KILO,27-Mar-24,27-Mar-24,KG,0.41,88,198.05,155.61,18.67,174.28  
21829,TGM - PORK BBQ SKEWERED - KILO,27-Mar-24,27-Mar-24,KG,0.46,88,195.2,153.37,18.4,171.78  
21832,TGM - PORK BELLY SOBI - KILO,27-Mar-24,27-Mar-24,KG,1.69,88,739.72,650.95,0,650.95  
21834,TGM - REGULAR GROUND PORK - KILO,27-Mar-24,27-Mar-24,KG,2.35,88,654.26,575.75,0,575.75  
21843,TGM - PORK STEAK - KILO,27-Mar-24,27-Mar-24,KG,4.91,88,"1,642.13","1,445.07",0,"1,445.07  "
21844,TGM - PORK BABY BACK RIBS - KILO,27-Mar-24,27-Mar-24,KG,4.61,88,"2,047.44","1,801.75",0,"1,801.75  "
21848,TGM - PORK BUTTERFLY CUT - KILO,27-Mar-24,27-Mar-24,KG,0.3,88,111.81,98.39,0,98.39  
21851,TGM - PORK LIVER - KILO,27-Mar-24,27-Mar-24,KG,1.48,88,293.53,258.31,0,258.31  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,27-Mar-24,27-Mar-24,KG,1.96,88,740.96,652.04,0,652.04  
21857,TGM - PORK SUKIYAKI CUT - KILO,27-Mar-24,27-Mar-24,KG,0.73,88,323.02,284.26,0,284.26  
21859,TGM - PORK BACON SLICE - KILO,27-Mar-24,27-Mar-24,KG,1.92,88,877.27,772,0,772.00  
21862,TGM - PORKCHOP BONELESS - KILO,27-Mar-24,27-Mar-24,KG,1.04,88,404.2,355.7,0,355.70  
21865,TGM - PORK SAMGYEOPSAL - KILO,27-Mar-24,27-Mar-24,KG,0.93,88,422.66,371.94,0,371.94  
21866,TGM - PORK ADOBO CUT - KILO,27-Mar-24,27-Mar-24,KG,0.46,88,151.34,133.18,0,133.18  
21873,TGM - BEEF SIRLOIN - KILO,27-Mar-24,27-Mar-24,KG,1,88,639,562.32,0,562.32  
21890,TGM - BEEF MECHADO - KILO,27-Mar-24,27-Mar-24,KG,1.02,88,549.78,483.81,0,483.81  
21892,TGM - BEEF BREAKFAST STEAK - KILO,27-Mar-24,27-Mar-24,KG,1.02,88,631.38,555.61,0,555.61  
21893,TGM - BEEF STROGANOFF - KILO,27-Mar-24,27-Mar-24,KG,1.03,88,644.73,567.36,0,567.36  
21920,TGM - BEEF SUKIYAKI - KILO,27-Mar-24,27-Mar-24,KG,0.73,86,456.03,392.19,0,392.19  
21921,TGM - PORK LECHON KAWALI - KILO,27-Mar-24,27-Mar-24,KG,3.29,86,"1,308.73","1,125.51",0,"1,125.51  "
21825,TGM - GROUND BEEF - KILO,30-Mar-24,30-Mar-24,KG,0.35,88,129.15,113.65,0,113.65  
21832,TGM - PORK BELLY SOBI - KILO,30-Mar-24,30-Mar-24,KG,1.27,88,555.34,488.7,0,488.70  
21834,TGM - REGULAR GROUND PORK - KILO,30-Mar-24,30-Mar-24,KG,0.76,88,210.65,185.37,0,185.37  
21841,TGM - LEAN GROUND PORK - KILO,30-Mar-24,30-Mar-24,KG,0.26,88,71.15,62.61,0,62.61  
21843,TGM - PORK STEAK - KILO,30-Mar-24,30-Mar-24,KG,1.1,88,372.9,328.15,0,328.15  
21844,TGM - PORK BABY BACK RIBS - KILO,30-Mar-24,30-Mar-24,KG,4.5,88,"2,020.50","1,778.04",0,"1,778.04  "
21848,TGM - PORK BUTTERFLY CUT - KILO,30-Mar-24,30-Mar-24,KG,0.68,88,257.72,226.79,0,226.79  
21851,TGM - PORK LIVER - KILO,30-Mar-24,30-Mar-24,KG,1.35,88,267.66,235.54,0,235.54  
21854,TGM - PORK PORKCHOP SKINLESS - KILO,30-Mar-24,30-Mar-24,KG,0.1,88,37.9,33.35,0,33.35  
21857,TGM - PORK SUKIYAKI CUT - KILO,30-Mar-24,30-Mar-24,KG,0.95,88,445.55,392.08,0,392.08  
21878,TGM - BEEF KALITIRAN - KILO,30-Mar-24,30-Mar-24,KG,0.5,88,286.61,252.22,0,252.22  
