YEAR,MONTH,DATE,CHAIN,Branch Code,Branch,SKU,Description,ORIG QTY,UOM,PACK,KG,PCS,Gross Sales,Comm Amount,Net Sales,SKU CATEGORY,AREA,KAM,SKU REPORT IDENTIFIER 1,UPC,BANNER,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,NET TAX,TAX,,,,,
2024,JUN,JUN 23 TO 30,PUREGOLD,112 KLT,PUREGOLD PRICE CLUB - KALENTONG STA. ANA,795520,THE GOOD MEAT FARMER'S HAM200G,1.00000,PACK,1.00000,0.20000,0.00000,155.00000,31.00000,124.00000,VAM,GMA,ALI,FARMER'S HAM,337856_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Manila,1st District Metro Manila,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,112 KLT,PUREGOLD PRICE CLUB - KALENTONG STA. ANA,827185,THE GOOD MEAT PORK TOCINO 400G,1.00000,PACK,1.00000,0.40000,0.00000,156.75000,31.35000,125.40000,VAM,GMA,ALI,PORK TOCINO,337856_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Manila,1st District Metro Manila,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,112 KLT,PUREGOLD PRICE CLUB - KALENTONG STA. ANA,827186,THE GOOD MEAT PORK TAPA 400G,2.00000,PACK,2.00000,0.80000,0.00000,340.00000,68.00000,272.00000,VAM,GMA,ALI,PORK TAPA,337856_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Manila,1st District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,113 ARA,PUREGOLD ARANETA CUBAO,795516,THE GOOD MEAT PORK SISIG 200G,1.00000,PACK,1.00000,0.20000,0.00000,155.00000,31.00000,124.00000,VAM,SOUTH GMA,ALI,SISIG,337857_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,113 ARA,PUREGOLD ARANETA CUBAO,827185,THE GOOD MEAT PORK TOCINO 400G,1.00000,PACK,1.00000,0.40000,0.00000,165.00000,33.00000,132.00000,VAM,SOUTH GMA,ALI,PORK TOCINO,337857_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,115 LBR,PUREGOLD PRICE CLUB - LIBERTAD,795516,THE GOOD MEAT PORK SISIG 200G,5.00000,PACK,5.00000,1.00000,0.00000,767.25000,153.45000,613.80000,VAM,SOUTH GMA,ALI,SISIG,337858_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM ONLY,OK,0.00000,0.00000,Pasay,4th District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,115 LBR,PUREGOLD PRICE CLUB - LIBERTAD,795520,THE GOOD MEAT FARMER'S HAM200G,1.00000,PACK,1.00000,0.20000,0.00000,155.00000,31.00000,124.00000,VAM,SOUTH GMA,ALI,FARMER'S HAM,337858_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Pasay,4th District Metro Manila,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,115 LBR,PUREGOLD PRICE CLUB - LIBERTAD,798920,THE GOOD MEAT SMOKED BACON400G,3.00000,PACK,3.00000,1.20000,0.00000,992.40000,198.48000,793.92000,VAM,SOUTH GMA,ALI,SMOKED BACON,337858_240701,PUREGOLD,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Pasay,4th District Metro Manila,SMOKED BACON,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,115 LBR,PUREGOLD PRICE CLUB - LIBERTAD,827185,THE GOOD MEAT PORK TOCINO 400G,9.00000,PACK,9.00000,3.60000,0.00000,1427.25000,285.45000,1141.80000,VAM,SOUTH GMA,ALI,PORK TOCINO,337858_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Pasay,4th District Metro Manila,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,115 LBR,PUREGOLD PRICE CLUB - LIBERTAD,827186,THE GOOD MEAT PORK TAPA 400G,3.00000,PACK,3.00000,1.20000,0.00000,510.00000,102.00000,408.00000,VAM,SOUTH GMA,ALI,PORK TAPA,337858_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Pasay,4th District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,116 SCT,PUREGOLD PRICE CLUB - SUCAT,795516,THE GOOD MEAT PORK SISIG 200G,3.00000,PACK,3.00000,0.60000,0.00000,461.50000,92.30000,369.20000,VAM,SOUTH GMA,ALI,SISIG,337859_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Paranaque,4th District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,116 SCT,PUREGOLD PRICE CLUB - SUCAT,827185,THE GOOD MEAT PORK TOCINO 400G,5.00000,PACK,5.00000,2.00000,0.00000,825.00000,165.00000,660.00000,VAM,SOUTH GMA,ALI,PORK TOCINO,337859_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Paranaque,4th District Metro Manila,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,116 SCT,PUREGOLD PRICE CLUB - SUCAT,827186,THE GOOD MEAT PORK TAPA 400G,1.00000,PACK,1.00000,0.40000,0.00000,170.00000,34.00000,136.00000,VAM,SOUTH GMA,ALI,PORK TAPA,337859_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Paranaque,4th District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,117 BAL,PUREGOLD BALIUAG,795516,THE GOOD MEAT PORK SISIG 200G,4.00000,PACK,4.00000,0.80000,0.00000,614.60000,122.92000,491.68000,VAM,NORTH GMA,ALI,SISIG,337860_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Baliuag,Bulacan,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,118 QIC,PUREGOLD PRICE CLUB - QI CENTRAL,795520,THE GOOD MEAT FARMER'S HAM200G,6.00000,PACK,6.00000,1.20000,0.00000,924.58000,184.91600,739.66400,VAM,GMA,ALI,FARMER'S HAM,337861_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,118 QIC,PUREGOLD PRICE CLUB - QI CENTRAL,798920,THE GOOD MEAT SMOKED BACON400G,2.00000,PACK,2.00000,0.80000,0.00000,653.25000,130.65000,522.60000,VAM,GMA,ALI,SMOKED BACON,337861_240701,PUREGOLD,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,SMOKED BACON,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,118 QIC,PUREGOLD PRICE CLUB - QI CENTRAL,827186,THE GOOD MEAT PORK TAPA 400G,4.00000,PACK,4.00000,1.60000,0.00000,680.00000,136.00000,544.00000,VAM,GMA,ALI,PORK TAPA,337861_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,119 TAY,PUREGOLD PRICE CLUB - TAYTAY,795516,THE GOOD MEAT PORK SISIG 200G,5.00000,PACK,5.00000,1.00000,0.00000,775.00000,155.00000,620.00000,VAM,RIZAL,ALI,SISIG,337862_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SRP,OK,0.00000,0.00000,Taytay,Rizal,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,119 TAY,PUREGOLD PRICE CLUB - TAYTAY,827186,THE GOOD MEAT PORK TAPA 400G,2.00000,PACK,2.00000,0.80000,0.00000,340.00000,68.00000,272.00000,VAM,RIZAL,ALI,PORK TAPA,337862_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SRP,OK,0.00000,0.00000,Taytay,Rizal,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,121 AGO,PUREGOLD PRICE CLUB - AGORA,795516,THE GOOD MEAT PORK SISIG 200G,1.00000,PACK,1.00000,0.20000,0.00000,155.00000,31.00000,124.00000,VAM,GMA,ALI,SISIG,337863_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,San Juan,2nd District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,121 AGO,PUREGOLD PRICE CLUB - AGORA,798920,THE GOOD MEAT SMOKED BACON400G,1.00000,PACK,1.00000,0.40000,0.00000,335.00000,67.00000,268.00000,VAM,GMA,ALI,SMOKED BACON,337863_240701,PUREGOLD,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,San Juan,2nd District Metro Manila,SMOKED BACON,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,121 AGO,PUREGOLD PRICE CLUB - AGORA,827185,THE GOOD MEAT PORK TOCINO 400G,3.00000,PACK,3.00000,1.20000,0.00000,495.00000,99.00000,396.00000,VAM,GMA,ALI,PORK TOCINO,337863_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,San Juan,2nd District Metro Manila,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,122 MON,PUREGOLD PRICE CLUB MONUMENTO,795516,THE GOOD MEAT PORK SISIG 200G,2.00000,PACK,2.00000,0.40000,0.00000,304.04000,60.80800,243.23200,VAM,GMA,ALI,SISIG,337864_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Caloocan,3rd District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,122 MON,PUREGOLD PRICE CLUB MONUMENTO,827186,THE GOOD MEAT PORK TAPA 400G,6.00000,PACK,6.00000,2.40000,0.00000,1013.47000,202.69400,810.77600,VAM,GMA,ALI,PORK TAPA,337864_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Caloocan,3rd District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,123 MLO,PUREGOLD PRICE CLUB - MALOLOS,795516,THE GOOD MEAT PORK SISIG 200G,2.00000,PACK,2.00000,0.40000,0.00000,310.00000,62.00000,248.00000,VAM,NORTH GMA,ALI,SISIG,337865_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM ONLY,OK,0.00000,0.00000,Malolos,Bulacan,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,123 MLO,PUREGOLD PRICE CLUB - MALOLOS,795520,THE GOOD MEAT FARMER'S HAM200G,4.00000,PACK,4.00000,0.80000,0.00000,620.00000,124.00000,496.00000,VAM,NORTH GMA,ALI,FARMER'S HAM,337865_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Malolos,Bulacan,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,123 MLO,PUREGOLD PRICE CLUB - MALOLOS,827185,THE GOOD MEAT PORK TOCINO 400G,4.00000,PACK,4.00000,1.60000,0.00000,656.74000,131.34800,525.39200,VAM,NORTH GMA,ALI,PORK TOCINO,337865_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Malolos,Bulacan,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,125 ZBT,PUREGOLD PRICE CLUB - ZABARTE,795516,THE GOOD MEAT PORK SISIG 200G,1.00000,PACK,1.00000,0.20000,0.00000,155.00000,31.00000,124.00000,VAM,GMA,ALI,SISIG,337866_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM ONLY,OK,0.00000,0.00000,Caloocan,3rd District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,125 ZBT,PUREGOLD PRICE CLUB - ZABARTE,795520,THE GOOD MEAT FARMER'S HAM200G,2.00000,PACK,2.00000,0.40000,0.00000,310.00000,62.00000,248.00000,VAM,GMA,ALI,FARMER'S HAM,337866_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Caloocan,3rd District Metro Manila,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,125 ZBT,PUREGOLD PRICE CLUB - ZABARTE,827185,THE GOOD MEAT PORK TOCINO 400G,18.00000,PACK,18.00000,7.20000,0.00000,2934.78000,586.95600,2347.82400,VAM,GMA,ALI,PORK TOCINO,337866_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Caloocan,3rd District Metro Manila,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,125 ZBT,PUREGOLD PRICE CLUB - ZABARTE,827186,THE GOOD MEAT PORK TAPA 400G,1.00000,PACK,1.00000,0.40000,0.00000,170.00000,34.00000,136.00000,VAM,GMA,ALI,PORK TAPA,337866_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Caloocan,3rd District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,127 GMA,PUREGOLD PRICE CLUB - GMA CAVITE,795516,THE GOOD MEAT PORK SISIG 200G,9.00000,PACK,9.00000,1.80000,0.00000,1395.00000,279.00000,1116.00000,VAM,SOUTH,ALI,SISIG,337867_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM ONLY,OK,0.00000,0.00000,GMA,Cavite,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,127 GMA,PUREGOLD PRICE CLUB - GMA CAVITE,795520,THE GOOD MEAT FARMER'S HAM200G,4.00000,PACK,4.00000,0.80000,0.00000,620.00000,124.00000,496.00000,VAM,SOUTH,ALI,FARMER'S HAM,337867_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,GMA,Cavite,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,127 GMA,PUREGOLD PRICE CLUB - GMA CAVITE,798920,THE GOOD MEAT SMOKED BACON400G,3.00000,PACK,3.00000,1.20000,0.00000,1005.00000,201.00000,804.00000,VAM,SOUTH,ALI,SMOKED BACON,337867_240701,PUREGOLD,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,GMA,Cavite,SMOKED BACON,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,127 GMA,PUREGOLD PRICE CLUB - GMA CAVITE,827185,THE GOOD MEAT PORK TOCINO 400G,3.00000,PACK,3.00000,1.20000,0.00000,478.50000,95.70000,382.80000,VAM,SOUTH,ALI,PORK TOCINO,337867_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,GMA,Cavite,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,127 GMA,PUREGOLD PRICE CLUB - GMA CAVITE,827186,THE GOOD MEAT PORK TAPA 400G,4.00000,PACK,4.00000,1.60000,0.00000,680.00000,136.00000,544.00000,VAM,SOUTH,ALI,PORK TAPA,337867_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,GMA,Cavite,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,131 CNT,PUREGOLD PRICE CLUB - CAINTA Q. PLAZA,795516,THE GOOD MEAT PORK SISIG 200G,2.00000,PACK,2.00000,0.40000,0.00000,298.76000,59.75200,239.00800,VAM,RIZAL,ALI,SISIG,337868_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM ONLY,OK,0.00000,0.00000,Cainta,Rizal,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,131 CNT,PUREGOLD PRICE CLUB - CAINTA Q. PLAZA,795520,THE GOOD MEAT FARMER'S HAM200G,1.00000,PACK,1.00000,0.20000,0.00000,155.00000,31.00000,124.00000,VAM,RIZAL,ALI,FARMER'S HAM,337868_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Cainta,Rizal,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,131 CNT,PUREGOLD PRICE CLUB - CAINTA Q. PLAZA,798920,THE GOOD MEAT SMOKED BACON400G,6.00000,PACK,6.00000,2.40000,0.00000,1953.44000,390.68800,1562.75200,VAM,RIZAL,ALI,SMOKED BACON,337868_240701,PUREGOLD,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Cainta,Rizal,SMOKED BACON,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,131 CNT,PUREGOLD PRICE CLUB - CAINTA Q. PLAZA,827185,THE GOOD MEAT PORK TOCINO 400G,1.00000,PACK,1.00000,0.40000,0.00000,165.00000,33.00000,132.00000,VAM,RIZAL,ALI,PORK TOCINO,337868_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Cainta,Rizal,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,131 CNT,PUREGOLD PRICE CLUB - CAINTA Q. PLAZA,827186,THE GOOD MEAT PORK TAPA 400G,1.00000,PACK,1.00000,0.40000,0.00000,170.00000,34.00000,136.00000,VAM,RIZAL,ALI,PORK TAPA,337868_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Cainta,Rizal,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,133 BCR,PUREGOLD PRICE CLUB - BACOOR,798920,THE GOOD MEAT SMOKED BACON400G,3.00000,PACK,3.00000,1.20000,0.00000,1005.00000,201.00000,804.00000,VAM,SOUTH,ALI,SMOKED BACON,337869_240701,PUREGOLD,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Bacoor,Cavite,SMOKED BACON,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,133 BCR,PUREGOLD PRICE CLUB - BACOOR,827185,THE GOOD MEAT PORK TOCINO 400G,3.00000,PACK,3.00000,1.20000,0.00000,495.00000,99.00000,396.00000,VAM,SOUTH,ALI,PORK TOCINO,337869_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Bacoor,Cavite,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,133 BCR,PUREGOLD PRICE CLUB - BACOOR,827186,THE GOOD MEAT PORK TAPA 400G,2.00000,PACK,2.00000,0.80000,0.00000,340.00000,68.00000,272.00000,VAM,SOUTH,ALI,PORK TAPA,337869_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,0.00000,0.00000,Bacoor,Cavite,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,134 MIN,PUREGOLD PRICE CLUB - MINDANAO AVENUE,795516,THE GOOD MEAT PORK SISIG 200G,7.00000,PACK,7.00000,1.40000,0.00000,1079.54000,215.90800,863.63200,VAM,GMA,ALI,SISIG,337870_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,134 MIN,PUREGOLD PRICE CLUB - MINDANAO AVENUE,827186,THE GOOD MEAT PORK TAPA 400G,4.00000,PACK,4.00000,1.60000,0.00000,674.02000,134.80400,539.21600,VAM,GMA,ALI,PORK TAPA,337870_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,135 NCW,PUREGOLD PRICE CLUB - NORTH COMMONWEALTH,795516,THE GOOD MEAT PORK SISIG 200G,2.00000,PACK,2.00000,0.40000,0.00000,310.00000,62.00000,248.00000,VAM,GMA,ALI,SISIG,337871_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,135 NCW,PUREGOLD PRICE CLUB - NORTH COMMONWEALTH,795520,THE GOOD MEAT FARMER'S HAM200G,3.00000,PACK,3.00000,0.60000,0.00000,450.42000,90.08400,360.33600,VAM,GMA,ALI,FARMER'S HAM,337871_240701,PUREGOLD,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,FARMER'S HAM,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,135 NCW,PUREGOLD PRICE CLUB - NORTH COMMONWEALTH,827185,THE GOOD MEAT PORK TOCINO 400G,4.00000,PACK,4.00000,1.60000,0.00000,647.80000,129.56000,518.24000,VAM,GMA,ALI,PORK TOCINO,337871_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,135 NCW,PUREGOLD PRICE CLUB - NORTH COMMONWEALTH,827186,THE GOOD MEAT PORK TAPA 400G,6.00000,PACK,6.00000,2.40000,0.00000,1007.44000,201.48800,805.95200,VAM,GMA,ALI,PORK TAPA,337871_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Quezon City,2nd District Metro Manila,PORK TAPA,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,138 MALINTA,PUREGOLD PRICE CLUB - PASO DE BLAS,795516,THE GOOD MEAT PORK SISIG 200G,1.00000,PACK,1.00000,0.20000,0.00000,155.00000,31.00000,124.00000,VAM,GMA,ALI,SISIG,337873_240701,PUREGOLD,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Valenzuela,3rd District Metro Manila,SISIG,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,138 MALINTA,PUREGOLD PRICE CLUB - PASO DE BLAS,798920,THE GOOD MEAT SMOKED BACON400G,1.00000,PACK,1.00000,0.40000,0.00000,335.00000,67.00000,268.00000,VAM,GMA,ALI,SMOKED BACON,337873_240701,PUREGOLD,TGM SMOKED BACON 400G,SMOKED BACON 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Valenzuela,3rd District Metro Manila,SMOKED BACON,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,141 TAC,PUREGOLD PRICE CLUB - TANZA,827185,THE GOOD MEAT PORK TOCINO 400G,1.00000,PACK,1.00000,0.40000,0.00000,165.00000,33.00000,132.00000,VAM,SOUTH,ALI,PORK TOCINO,337875_240701,PUREGOLD,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Tanza,Cavite,PORK TOCINO,VAM,TGM
2024,JUN,JUN 23 TO 30,PUREGOLD,141 TAC,PUREGOLD PRICE CLUB - TANZA,827186,THE GOOD MEAT PORK TAPA 400G,2.00000,PACK,2.00000,0.80000,0.00000,340.00000,68.00000,272.00000,VAM,SOUTH,ALI,PORK TAPA,337875_240701,PUREGOLD,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,0.00000,0.00000,Tanza,Cavite,PORK TAPA,VAM,TGM
